keyword_id,keyword_text,campaign_id,campaign_name,match_type,date,current_bid,impressions,clicks,conversions,spend,revenue,campaign_daily_budget
K206,gaming headset rgb,C009,Electronics Deals,phrase,2025-02-07,3.8,665,23,2,46.68,63.22,500.0
K207,power drill cordless,C010,Garden & Tools,exact,2025-02-07,4.0,1695,25,1,78.5,51.13,80.0
K300,travel backpack,C009,Electronics Deals,exact,2025-02-07,0.92,449,4,0,2.76,0.0,500.0
K301,wireless charger pad,C004,Fitness & Outdoors,broad,2025-02-07,4.66,1202,21,2,80.43,120.91,200.0
K302,led desk lamp,C006,Office Supplies,exact,2025-02-07,4.32,1807,63,5,239.4,64.07,180.0
K303,protein powder,C004,Fitness & Outdoors,exact,2025-02-07,1.13,942,10,1,7.5,20.36,200.0
K304,electric kettle,C005,Kids & Toys,broad,2025-02-07,4.97,760,12,0,43.32,0.0,150.0
K305,tablet stand,C002,Phone Accessories,exact,2025-02-07,2.46,1193,15,0,22.65,0.0,250.0
K306,noise machine sleep,C002,Phone Accessories,phrase,2025-02-07,3.72,628,11,2,21.45,83.83,250.0
K307,car phone mount,C001,Headphones & Audio,phrase,2025-02-07,1.34,1559,19,1,21.09,7.62,300.0
K308,reusable water bottle,C006,Office Supplies,broad,2025-02-07,2.49,182,0,0,0.0,0.0,180.0
K309,massage gun,C007,Beauty & Personal Care,phrase,2025-02-07,3.42,1459,26,0,83.2,0.0,350.0
K310,smart plug wifi,C006,Office Supplies,phrase,2025-02-07,3.92,1271,27,0,61.83,0.0,180.0
K311,hiking boots men,C002,Phone Accessories,phrase,2025-02-07,3.92,1367,20,2,64.0,25.98,250.0
K312,face wash cleanser,C002,Phone Accessories,exact,2025-02-07,1.14,1905,35,1,21.0,58.83,250.0
K313,baby monitor camera,C009,Electronics Deals,broad,2025-02-07,4.73,344,4,0,8.6,0.0,500.0
K314,electric shaver,C001,Headphones & Audio,phrase,2025-02-07,2.87,106,1,0,1.51,0.0,300.0
K315,wall art canvas,C004,Fitness & Outdoors,phrase,2025-02-07,3.94,846,16,0,54.24,0.0,200.0
K316,portable fan mini,C006,Office Supplies,phrase,2025-02-07,2.78,174,0,0,0.0,0.0,180.0
K317,jump rope fitness,C004,Fitness & Outdoors,broad,2025-02-07,4.36,1049,9,1,25.65,31.85,200.0
K318,door mat outdoor,C010,Garden & Tools,phrase,2025-02-07,3.14,417,7,0,15.05,0.0,80.0
K319,shower head rain,C006,Office Supplies,phrase,2025-02-07,2.98,624,6,0,16.26,0.0,180.0
K320,night light kids,C007,Beauty & Personal Care,exact,2025-02-07,3.87,1166,29,3,106.43,139.37,350.0
K321,lunch box adult,C009,Electronics Deals,exact,2025-02-07,1.65,1955,20,0,18.6,0.0,500.0
K322,bike lock,C006,Office Supplies,broad,2025-02-07,4.16,1760,23,3,48.3,109.21,180.0
K323,hand cream moisturizer,C003,Home & Kitchen,exact,2025-02-07,2.5,1011,19,0,36.48,0.0,400.0
K325,surge protector,C002,Phone Accessories,broad,2025-02-07,5.53,731,12,0,57.84,0.0,250.0
K326,pillow memory foam,C003,Home & Kitchen,phrase,2025-02-07,2.14,1325,21,2,19.74,95.3,400.0
K327,tea kettle stovetop,C009,Electronics Deals,broad,2025-02-07,1.41,673,13,1,7.8,19.13,500.0
K328,food storage containers,C003,Home & Kitchen,phrase,2025-02-07,2.4,1540,17,1,18.87,8.41,400.0
K329,yoga block,C009,Electronics Deals,broad,2025-02-07,6.32,1826,16,0,77.92,0.0,500.0
K330,packing cubes travel,C004,Fitness & Outdoors,broad,2025-02-07,5.43,347,7,1,28.98,46.44,200.0
K331,desk pad leather,C001,Headphones & Audio,phrase,2025-02-07,4.88,805,9,0,19.89,0.0,300.0
K332,garlic press,C008,Pet Supplies,broad,2025-02-07,0.59,452,7,1,2.03,58.04,120.0
K333,resistance loop bands,C001,Headphones & Audio,broad,2025-02-07,4.75,1938,24,0,74.88,0.0,300.0
K334,solar garden lights,C004,Fitness & Outdoors,phrase,2025-02-07,1.87,380,1,0,0.98,0.0,200.0
K335,hand sanitizer bulk,C010,Garden & Tools,exact,2025-02-07,2.1,988,21,1,41.37,52.7,80.0
K336,rain jacket women,C008,Pet Supplies,exact,2025-02-07,4.5,1341,9,1,29.52,8.24,120.0
K337,measuring cups set,C004,Fitness & Outdoors,exact,2025-02-07,5.42,981,26,3,78.52,146.47,200.0
K338,camping lantern,C008,Pet Supplies,phrase,2025-02-07,1.45,1136,12,1,13.2,17.6,120.0
K339,electric blanket,C009,Electronics Deals,exact,2025-02-07,2.6,1090,11,0,25.3,0.0,500.0
K340,label maker,C009,Electronics Deals,broad,2025-02-07,1.34,1655,14,4,12.04,231.68,500.0
K341,insulated lunch bag,C003,Home & Kitchen,exact,2025-02-07,1.85,352,10,0,13.7,0.0,400.0
K342,bath towel set,C010,Garden & Tools,exact,2025-02-07,1.97,1347,24,3,24.24,34.34,80.0
K343,wall clock modern,C008,Pet Supplies,exact,2025-02-07,1.64,1447,16,2,12.0,77.79,120.0
K344,pepper grinder,C004,Fitness & Outdoors,phrase,2025-02-07,1.78,1275,15,1,20.7,24.82,200.0
K345,laptop sleeve 15,C008,Pet Supplies,exact,2025-02-07,2.04,1540,27,2,38.61,76.23,120.0
K346,plant pot indoor,C002,Phone Accessories,exact,2025-02-07,4.14,241,6,0,14.16,0.0,250.0
K347,first aid kit,C004,Fitness & Outdoors,broad,2025-02-07,2.22,958,14,0,29.12,0.0,200.0
K348,exercise ball,C009,Electronics Deals,broad,2025-02-07,5.12,1895,43,2,161.25,93.45,500.0
K349,curtain rod,C008,Pet Supplies,broad,2025-02-07,5.14,1318,14,1,66.5,41.54,120.0
K350,baking sheet set,C003,Home & Kitchen,phrase,2025-02-07,2.05,293,8,0,12.8,0.0,400.0
K351,car vacuum cleaner,C005,Kids & Toys,broad,2025-02-07,5.68,116,3,0,11.25,0.0,150.0
K352,spice rack organizer,C002,Phone Accessories,broad,2025-02-07,4.67,602,4,0,17.72,0.0,250.0
K353,tension rod curtain,C002,Phone Accessories,exact,2025-02-07,3.66,1740,24,1,66.96,59.14,250.0
K355,bird feeder,C006,Office Supplies,broad,2025-02-07,4.48,923,19,1,67.83,39.36,180.0
K356,extension cord outdoor,C006,Office Supplies,broad,2025-02-07,4.46,1145,20,0,68.6,0.0,180.0
K357,toothbrush holder,C001,Headphones & Audio,exact,2025-02-07,5.45,171,3,0,12.15,0.0,300.0
K358,wine opener,C005,Kids & Toys,exact,2025-02-07,0.77,1648,16,0,8.16,0.0,150.0
K359,laundry basket,C002,Phone Accessories,broad,2025-02-07,2.58,486,11,1,21.23,20.75,250.0
K360,cutting board bamboo,C007,Beauty & Personal Care,broad,2025-02-07,2.38,909,20,1,32.2,38.3,350.0
K361,notebook journal,C004,Fitness & Outdoors,phrase,2025-02-07,1.38,763,3,0,2.76,0.0,200.0
K362,hair clips women,C001,Headphones & Audio,broad,2025-02-07,5.78,1394,33,2,153.78,107.27,300.0
K363,phone tripod,C003,Home & Kitchen,broad,2025-02-07,5.69,547,11,1,51.48,21.04,400.0
K364,drawer organizer,C008,Pet Supplies,phrase,2025-02-07,3.59,1854,23,0,66.24,0.0,120.0
K365,water filter pitcher,C004,Fitness & Outdoors,phrase,2025-02-07,0.96,254,1,0,0.43,0.0,200.0
K366,dog leash retractable,C005,Kids & Toys,phrase,2025-02-07,2.09,614,14,1,12.04,60.86,150.0
K367,bath bomb set,C008,Pet Supplies,phrase,2025-02-07,6.23,1110,10,0,43.7,0.0,120.0
K368,cast iron skillet,C003,Home & Kitchen,exact,2025-02-07,4.74,356,9,1,23.49,19.34,400.0
K369,bookshelf small,C008,Pet Supplies,phrase,2025-02-07,3.0,207,4,0,5.36,0.0,120.0
K370,flashlight tactical,C002,Phone Accessories,exact,2025-02-07,0.55,1308,10,0,2.2,0.0,250.0
K371,ice cube tray,C006,Office Supplies,broad,2025-02-07,2.37,129,1,1,2.06,26.93,180.0
K372,picture frame set,C004,Fitness & Outdoors,phrase,2025-02-07,1.22,1431,9,0,8.55,0.0,200.0
K373,cable management,C002,Phone Accessories,broad,2025-02-07,4.21,312,3,0,9.12,0.0,250.0
K374,shoe rack,C006,Office Supplies,exact,2025-02-07,1.74,1110,18,0,14.58,0.0,180.0
K375,kitchen timer digital,C009,Electronics Deals,phrase,2025-02-07,1.53,848,18,1,18.18,34.21,500.0
K376,makeup organizer,C002,Phone Accessories,phrase,2025-02-07,2.05,103,3,0,3.57,0.0,250.0
K377,pet bed small,C009,Electronics Deals,exact,2025-02-07,3.87,940,18,0,49.32,0.0,500.0
K378,wall hooks adhesive,C005,Kids & Toys,broad,2025-02-07,2.04,1014,20,0,34.4,0.0,150.0
K379,hand towel set,C009,Electronics Deals,phrase,2025-02-07,1.6,860,24,0,19.92,0.0,500.0
K380,egg cooker electric,C003,Home & Kitchen,exact,2025-02-07,2.73,186,3,0,6.99,0.0,400.0
K381,puzzle 1000 piece,C002,Phone Accessories,phrase,2025-02-07,3.17,1524,38,0,65.74,0.0,250.0
K382,yoga strap,C004,Fitness & Outdoors,broad,2025-02-07,3.12,1802,13,0,37.83,0.0,200.0
K383,tool set home,C007,Beauty & Personal Care,phrase,2025-02-07,0.83,383,9,1,6.84,56.6,350.0
K384,soap dispenser,C006,Office Supplies,exact,2025-02-07,0.57,1792,17,1,5.1,57.04,180.0
K385,coaster set,C004,Fitness & Outdoors,broad,2025-02-07,5.98,1724,25,1,91.0,30.01,200.0
K386,mouse pad large,C003,Home & Kitchen,exact,2025-02-07,4.84,683,2,0,7.4,0.0,400.0
K387,storage bins fabric,C003,Home & Kitchen,exact,2025-02-07,3.64,649,9,0,17.73,0.0,400.0
K388,can opener electric,C010,Garden & Tools,exact,2025-02-07,4.47,898,18,1,48.24,41.85,80.0
K389,bath mat non slip,C003,Home & Kitchen,phrase,2025-02-07,1.0,786,8,1,3.92,35.81,400.0
K390,key finder bluetooth,C007,Beauty & Personal Care,phrase,2025-02-07,3.81,499,6,0,18.84,0.0,350.0
K391,chip clips,C002,Phone Accessories,broad,2025-02-07,1.41,1384,32,4,23.36,88.55,250.0
K392,salad spinner,C008,Pet Supplies,phrase,2025-02-07,2.63,485,3,0,5.31,0.0,120.0
K393,desk fan quiet,C003,Home & Kitchen,exact,2025-02-07,2.38,849,20,0,41.6,0.0,400.0
K394,luggage tag,C009,Electronics Deals,phrase,2025-02-07,2.31,1254,10,0,19.7,0.0,500.0
K395,lint roller,C010,Garden & Tools,broad,2025-02-07,1.33,1837,31,1,37.51,31.88,80.0
K396,tape measure,C008,Pet Supplies,phrase,2025-02-07,5.16,1272,35,2,158.55,41.71,120.0
K397,ice pack lunch,C004,Fitness & Outdoors,broad,2025-02-07,5.14,1543,9,0,28.53,0.0,200.0
K398,door stopper,C002,Phone Accessories,exact,2025-02-07,5.93,1305,21,0,101.43,0.0,250.0
K399,broom dustpan set,C009,Electronics Deals,exact,2025-02-07,0.68,1783,40,4,24.4,202.56,500.0
K400,magnifying glass,C003,Home & Kitchen,phrase,2025-02-07,2.39,1737,53,2,66.25,96.7,400.0
K401,fly swatter,C005,Kids & Toys,broad,2025-02-07,5.36,329,3,0,6.78,0.0,150.0
K402,jar opener,C004,Fitness & Outdoors,phrase,2025-02-07,2.22,1423,16,3,26.88,110.62,200.0
K403,oven mitts,C002,Phone Accessories,phrase,2025-02-07,4.14,1483,11,0,36.74,0.0,250.0
K404,pot holder,C008,Pet Supplies,phrase,2025-02-07,2.95,1950,33,4,87.12,271.33,120.0
K405,dish rack,C003,Home & Kitchen,broad,2025-02-07,2.27,320,8,0,8.24,0.0,400.0
K406,sponge holder,C001,Headphones & Audio,exact,2025-02-07,2.52,1899,46,10,105.34,322.79,300.0
K407,towel rack,C001,Headphones & Audio,broad,2025-02-07,0.43,851,16,1,2.88,50.56,300.0
K408,trash bags tall,C008,Pet Supplies,exact,2025-02-07,0.66,126,1,0,0.32,0.0,120.0
K409,aluminum foil,C007,Beauty & Personal Care,exact,2025-02-07,5.75,1149,32,2,137.6,49.15,350.0
K410,parchment paper,C007,Beauty & Personal Care,broad,2025-02-07,1.87,1021,15,1,22.8,48.85,350.0
K411,zip ties,C010,Garden & Tools,phrase,2025-02-07,3.6,643,6,1,12.12,29.56,80.0
K412,command strips,C003,Home & Kitchen,phrase,2025-02-07,2.54,1605,43,2,46.01,67.45,400.0
K413,velcro strips,C009,Electronics Deals,exact,2025-02-07,2.6,782,26,7,61.36,436.04,500.0
K414,rubber bands,C009,Electronics Deals,phrase,2025-02-07,4.77,249,2,0,7.86,0.0,500.0
K415,binder clips,C001,Headphones & Audio,phrase,2025-02-07,1.36,1766,52,5,33.8,89.99,300.0
K416,sticky notes,C008,Pet Supplies,phrase,2025-02-07,1.28,985,7,1,7.77,23.98,120.0
K417,highlighter set,C009,Electronics Deals,exact,2025-02-07,1.34,930,27,0,19.44,0.0,500.0
K418,mechanical pencil,C002,Phone Accessories,phrase,2025-02-07,1.22,1802,22,0,11.0,0.0,250.0
K419,index cards,C003,Home & Kitchen,broad,2025-02-07,0.97,1984,23,2,12.88,35.67,400.0
K420,envelope pack,C003,Home & Kitchen,broad,2025-02-07,1.4,1219,34,2,40.46,47.58,400.0
K421,stamp pad ink,C002,Phone Accessories,exact,2025-02-07,3.16,302,5,1,11.2,27.88,250.0
K422,paper clips,C001,Headphones & Audio,phrase,2025-02-07,4.39,1950,29,1,53.07,53.98,300.0
K423,folder organizer,C007,Beauty & Personal Care,broad,2025-02-07,1.66,1466,17,2,26.69,38.59,350.0
K424,scissors heavy duty,C004,Fitness & Outdoors,broad,2025-02-07,2.85,1443,18,0,25.38,0.0,200.0
K425,glue stick,C001,Headphones & Audio,phrase,2025-02-07,2.5,481,11,1,12.87,27.69,300.0
K426,tape dispenser,C004,Fitness & Outdoors,phrase,2025-02-07,4.47,946,12,0,23.52,0.0,200.0
K427,stapler,C009,Electronics Deals,exact,2025-02-07,6.67,1195,35,4,113.05,199.03,500.0
K428,pencil sharpener,C005,Kids & Toys,phrase,2025-02-07,1.49,809,8,3,8.08,149.28,150.0
K429,ruler set,C001,Headphones & Audio,broad,2025-02-07,0.85,1420,25,2,10.5,92.18,300.0
K430,eraser pack,C001,Headphones & Audio,exact,2025-02-07,4.17,870,15,2,51.15,74.64,300.0
K431,marker set,C003,Home & Kitchen,exact,2025-02-07,0.9,1169,20,0,9.6,0.0,400.0
K432,travel backpack,C009,Electronics Deals,phrase,2025-02-07,5.24,1787,15,0,31.8,0.0,500.0
K433,wireless charger pad,C008,Pet Supplies,broad,2025-02-07,3.2,1592,20,1,59.6,41.95,120.0
K434,led desk lamp,C008,Pet Supplies,phrase,2025-02-07,2.37,1881,21,2,34.23,50.32,120.0
K435,protein powder,C007,Beauty & Personal Care,exact,2025-02-07,1.6,1566,17,2,13.6,100.97,350.0
K436,electric kettle,C002,Phone Accessories,exact,2025-02-07,1.06,490,8,1,5.44,22.45,250.0
K437,tablet stand,C008,Pet Supplies,broad,2025-02-07,3.52,1147,16,0,47.2,0.0,120.0
K438,noise machine sleep,C005,Kids & Toys,phrase,2025-02-07,2.88,701,17,2,44.88,26.11,150.0
K439,car phone mount,C003,Home & Kitchen,phrase,2025-02-07,6.21,1972,32,0,160.96,0.0,400.0
K440,reusable water bottle,C006,Office Supplies,exact,2025-02-07,2.15,1505,23,2,28.06,104.98,180.0
K441,massage gun,C001,Headphones & Audio,broad,2025-02-07,1.38,360,4,1,5.04,64.24,300.0
K442,smart plug wifi,C003,Home & Kitchen,exact,2025-02-07,1.99,1077,5,0,6.35,0.0,400.0
K443,hiking boots men,C008,Pet Supplies,broad,2025-02-07,3.64,1693,17,1,56.44,31.94,120.0
K444,face wash cleanser,C010,Garden & Tools,phrase,2025-02-07,3.69,854,11,1,30.25,42.86,80.0
K445,baby monitor camera,C005,Kids & Toys,exact,2025-02-07,0.52,836,9,0,4.14,0.0,150.0
K446,electric shaver,C007,Beauty & Personal Care,exact,2025-02-07,2.91,1666,42,3,114.24,59.97,350.0
K447,wall art canvas,C009,Electronics Deals,phrase,2025-02-07,0.78,1401,10,2,5.8,91.61,500.0
K448,portable fan mini,C010,Garden & Tools,phrase,2025-02-07,4.97,416,5,0,12.25,0.0,80.0
K449,jump rope fitness,C005,Kids & Toys,broad,2025-02-07,2.81,1427,18,2,37.8,101.85,150.0
K001,wireless headphones,C001,Headphones & Audio,exact,2025-02-08,3.79,647,9,2,30.51,58.94,300.0
K002,bluetooth earbuds,C001,Headphones & Audio,phrase,2025-02-08,3.08,1519,10,0,29.0,0.0,300.0
K003,noise cancelling,C001,Headphones & Audio,broad,2025-02-08,4.42,1270,8,0,24.88,0.0,300.0
K004,over ear headphones,C001,Headphones & Audio,exact,2025-02-08,3.6,1332,19,0,48.45,0.0,300.0
K005,phone case iphone,C002,Phone Accessories,exact,2025-02-08,1.46,1278,23,0,21.16,0.0,250.0
K006,screen protector,C002,Phone Accessories,phrase,2025-02-08,0.86,1455,25,2,12.0,13.53,250.0
K007,phone charger fast,C002,Phone Accessories,exact,2025-02-08,1.87,957,17,2,20.57,31.35,250.0
K008,usb c cable,C002,Phone Accessories,broad,2025-02-08,1.22,897,10,0,8.7,0.0,250.0
K009,air fryer,C003,Home & Kitchen,exact,2025-02-08,5.49,318,2,0,9.56,0.0,400.0
K010,instant pot,C003,Home & Kitchen,phrase,2025-02-08,4.1,1647,15,0,37.35,0.0,400.0
K011,kitchen knife set,C003,Home & Kitchen,exact,2025-02-08,2.64,666,7,0,14.28,0.0,400.0
K012,blender smoothie,C003,Home & Kitchen,broad,2025-02-08,3.33,877,10,2,30.7,59.01,400.0
K013,coffee maker,C003,Home & Kitchen,phrase,2025-02-08,4.02,1240,8,0,20.56,0.0,400.0
K014,yoga mat,C004,Fitness & Outdoors,exact,2025-02-08,2.81,1843,24,0,37.2,0.0,200.0
K015,resistance bands,C004,Fitness & Outdoors,phrase,2025-02-08,1.88,514,10,1,13.0,12.45,200.0
K016,running shoes men,C004,Fitness & Outdoors,broad,2025-02-08,3.58,1513,9,0,16.74,0.0,200.0
K017,water bottle insulated,C004,Fitness & Outdoors,exact,2025-02-08,1.66,491,8,0,9.68,0.0,200.0
K018,kids puzzle,C005,Kids & Toys,exact,2025-02-08,0.95,948,17,2,13.94,17.03,150.0
K019,lego set,C005,Kids & Toys,phrase,2025-02-08,2.53,631,5,0,7.15,0.0,150.0
K020,toy dinosaur,C005,Kids & Toys,broad,2025-02-08,0.81,374,10,0,4.9,0.0,150.0
K021,coloring book kids,C005,Kids & Toys,exact,2025-02-08,0.52,1345,22,1,5.72,5.83,150.0
K022,desk organizer,C006,Office Supplies,exact,2025-02-08,1.67,1256,18,0,21.24,0.0,180.0
K023,standing desk converter,C006,Office Supplies,phrase,2025-02-08,4.28,1020,9,0,35.28,0.0,180.0
K024,office chair ergonomic,C006,Office Supplies,exact,2025-02-08,6.38,1184,5,0,22.9,0.0,180.0
K025,moisturizer face,C007,Beauty & Personal Care,exact,2025-02-08,2.45,491,3,1,4.53,19.44,350.0
K026,sunscreen spf 50,C007,Beauty & Personal Care,phrase,2025-02-08,1.73,133,2,0,3.0,0.0,350.0
K027,hair dryer,C007,Beauty & Personal Care,broad,2025-02-08,3.28,1366,17,0,44.54,0.0,350.0
K028,makeup brush set,C007,Beauty & Personal Care,exact,2025-02-08,1.33,1514,19,1,12.92,11.58,350.0
K029,vitamin c serum,C007,Beauty & Personal Care,phrase,2025-02-08,3.07,329,2,0,5.3,0.0,350.0
K030,dog food grain free,C008,Pet Supplies,exact,2025-02-08,2.23,1030,17,0,20.91,0.0,120.0
K031,cat litter,C008,Pet Supplies,phrase,2025-02-08,1.56,1078,15,0,17.25,0.0,120.0
K032,dog bed large,C008,Pet Supplies,broad,2025-02-08,2.59,1428,19,1,32.87,18.06,120.0
K033,laptop stand,C009,Electronics Deals,exact,2025-02-08,2.67,1112,16,0,31.52,0.0,500.0
K034,mechanical keyboard,C009,Electronics Deals,phrase,2025-02-08,4.28,327,1,0,3.6,0.0,500.0
K035,monitor 27 inch,C009,Electronics Deals,exact,2025-02-08,6.69,1170,9,0,43.56,0.0,500.0
K036,wireless mouse,C009,Electronics Deals,broad,2025-02-08,1.92,459,4,0,6.4,0.0,500.0
K037,usb hub,C009,Electronics Deals,phrase,2025-02-08,1.82,1651,30,0,42.6,0.0,500.0
K038,hdmi cable,C009,Electronics Deals,exact,2025-02-08,0.94,969,17,1,13.09,8.21,500.0
K039,garden hose,C010,Garden & Tools,exact,2025-02-08,1.32,349,3,0,2.16,0.0,80.0
K040,lawn mower,C010,Garden & Tools,phrase,2025-02-08,4.46,1306,5,0,14.45,0.0,80.0
K180,bluetooth speaker portable,C001,Headphones & Audio,phrase,2025-02-08,3.03,81,1,0,2.3,0.0,300.0
K181,yoga pants women,C004,Fitness & Outdoors,exact,2025-02-08,2.35,169,1,0,1.86,0.0,200.0
K182,dog treats natural,C008,Pet Supplies,exact,2025-02-08,1.21,50,1,0,0.96,0.0,120.0
K201,portable speaker waterproof,C001,Headphones & Audio,broad,2025-02-08,2.0,496,12,0,19.33,0.0,300.0
K202,smart watch fitness,C009,Electronics Deals,broad,2025-02-08,4.5,3139,37,0,142.82,0.0,500.0
K205,premium leather wallet,C002,Phone Accessories,exact,2025-02-08,1.5,93,4,0,3.21,0.0,250.0
K206,gaming headset rgb,C009,Electronics Deals,phrase,2025-02-08,3.8,696,15,0,40.17,0.0,500.0
K207,power drill cordless,C010,Garden & Tools,exact,2025-02-08,4.0,3016,26,1,72.54,60.94,80.0
K300,travel backpack,C009,Electronics Deals,exact,2025-02-08,0.87,1008,10,0,4.8,0.0,500.0
K301,wireless charger pad,C004,Fitness & Outdoors,broad,2025-02-08,4.91,1170,19,2,50.92,137.45,200.0
K302,led desk lamp,C006,Office Supplies,exact,2025-02-08,3.47,556,7,0,20.72,0.0,180.0
K303,protein powder,C004,Fitness & Outdoors,exact,2025-02-08,1.19,426,2,1,1.06,18.29,200.0
K304,electric kettle,C005,Kids & Toys,broad,2025-02-08,4.01,942,18,0,55.26,0.0,150.0
K305,tablet stand,C002,Phone Accessories,exact,2025-02-08,2.54,889,15,0,27.3,0.0,250.0
K306,noise machine sleep,C002,Phone Accessories,phrase,2025-02-08,3.32,903,11,1,29.59,35.18,250.0
K307,car phone mount,C001,Headphones & Audio,phrase,2025-02-08,1.38,277,2,1,2.04,8.78,300.0
K308,reusable water bottle,C006,Office Supplies,broad,2025-02-08,2.16,682,4,0,7.84,0.0,180.0
K309,massage gun,C007,Beauty & Personal Care,phrase,2025-02-08,4.11,420,6,0,18.06,0.0,350.0
K310,smart plug wifi,C006,Office Supplies,phrase,2025-02-08,4.14,1747,41,2,98.4,67.0,180.0
K311,hiking boots men,C002,Phone Accessories,phrase,2025-02-08,3.74,743,21,0,47.46,0.0,250.0
K312,face wash cleanser,C002,Phone Accessories,exact,2025-02-08,1.32,90,1,0,1.19,0.0,250.0
K313,baby monitor camera,C009,Electronics Deals,broad,2025-02-08,4.36,981,10,1,23.1,36.34,500.0
K314,electric shaver,C001,Headphones & Audio,phrase,2025-02-08,2.88,665,12,0,24.48,0.0,300.0
K315,wall art canvas,C004,Fitness & Outdoors,phrase,2025-02-08,4.38,851,18,3,62.28,55.5,200.0
K316,portable fan mini,C006,Office Supplies,phrase,2025-02-08,2.43,628,5,0,7.3,0.0,180.0
K317,jump rope fitness,C004,Fitness & Outdoors,broad,2025-02-08,3.83,200,2,0,5.62,0.0,200.0
K318,door mat outdoor,C010,Garden & Tools,phrase,2025-02-08,3.35,823,16,0,28.0,0.0,80.0
K319,shower head rain,C006,Office Supplies,phrase,2025-02-08,2.93,181,4,0,6.28,0.0,180.0
K320,night light kids,C007,Beauty & Personal Care,exact,2025-02-08,3.67,763,9,1,22.23,59.27,350.0
K321,lunch box adult,C009,Electronics Deals,exact,2025-02-08,1.83,1390,18,1,19.8,37.31,500.0
K322,bike lock,C006,Office Supplies,broad,2025-02-08,4.56,87,1,0,3.08,0.0,180.0
K323,hand cream moisturizer,C003,Home & Kitchen,exact,2025-02-08,2.76,1301,34,1,52.02,38.09,400.0
K324,whiteboard magnetic,C007,Beauty & Personal Care,phrase,2025-02-08,5.7,1121,20,3,59.2,137.67,350.0
K325,surge protector,C002,Phone Accessories,broad,2025-02-08,5.29,853,27,0,112.05,0.0,250.0
K326,pillow memory foam,C003,Home & Kitchen,phrase,2025-02-08,2.14,1343,13,1,26.39,43.05,400.0
K327,tea kettle stovetop,C009,Electronics Deals,broad,2025-02-08,1.66,706,8,1,6.4,18.07,500.0
K328,food storage containers,C003,Home & Kitchen,phrase,2025-02-08,2.05,759,4,0,5.68,0.0,400.0
K329,yoga block,C009,Electronics Deals,broad,2025-02-08,5.89,1290,9,0,35.46,0.0,500.0
K330,packing cubes travel,C004,Fitness & Outdoors,broad,2025-02-08,6.15,505,6,1,25.26,52.28,200.0
K331,desk pad leather,C001,Headphones & Audio,phrase,2025-02-08,5.54,1323,16,0,78.72,0.0,300.0
K332,garlic press,C008,Pet Supplies,broad,2025-02-08,0.53,1385,35,3,16.45,149.3,120.0
K333,resistance loop bands,C001,Headphones & Audio,broad,2025-02-08,5.23,1161,24,3,73.92,159.34,300.0
K334,solar garden lights,C004,Fitness & Outdoors,phrase,2025-02-08,1.77,1072,5,1,4.1,20.94,200.0
K335,hand sanitizer bulk,C010,Garden & Tools,exact,2025-02-08,2.45,94,3,1,3.84,58.41,80.0
K336,rain jacket women,C008,Pet Supplies,exact,2025-02-08,4.7,250,0,0,0.0,0.0,120.0
K337,measuring cups set,C004,Fitness & Outdoors,exact,2025-02-08,4.77,741,14,1,55.44,39.98,200.0
K338,camping lantern,C008,Pet Supplies,phrase,2025-02-08,1.67,1192,13,0,12.22,0.0,120.0
K339,electric blanket,C009,Electronics Deals,exact,2025-02-08,2.89,1247,9,1,17.1,61.64,500.0
K340,label maker,C009,Electronics Deals,broad,2025-02-08,1.35,347,0,0,0.0,0.0,500.0
